Age,Occupation,Marital_status,Education_level,Savings_amount,Own_car,Own_house,Monthly_income,Dead_or_Alive
40,labourer,married,secondary,372,yes,no,365,Alive
35,labourer,single,primary,1147,yes,yes,29,Alive
32,labourer,married,secondary,3166,yes,no,418,Alive
31,unemployed,married,primary,1074,yes,no,1438,Alive
49,labourer,divorced,secondary,23,no,no,221,Alive
55,unemployed,married,secondary,1431,no,yes,107,Alive
51,labourer,married,secondary,814,yes,no,17,Alive
30,unemployed,married,secondary,142,yes,no,350,Alive
37,management,single,secondary,810,yes,no,376,Alive
36,management,married,tertiary,1604,yes,no,47,Alive
51,management,divorced,tertiary,0,yes,no,534,Alive
29,management,single,secondary,488,yes,no,105,Alive
32,labourer,single,unknown,4110,no,no,119,Alive
36,labourer,married,secondary,1746,yes,no,15,Alive
32,labourer,married,secondary,-208,yes,yes,325,Alive
56,unemployed,married,primary,152,yes,yes,65,Alive
46,labourer,married,secondary,0,no,no,74,Alive
39,management,divorced,secondary,399,yes,yes,133,Alive
57,unemployed,married,primary,318,no,no,371,Alive
53,management,married,tertiary,9072,no,no,117,Alive
33,labourer,married,secondary,3071,yes,yes,323,Alive
43,labourer,divorced,primary,177,no,no,124,Alive
40,management,married,tertiary,10786,no,no,111,Alive
44,management,married,secondary,0,no,yes,76,Alive
59,management,married,primary,879,yes,no,126,Alive
59,unemployed,married,secondary,1887,no,no,88,Alive
28,labourer,single,secondary,3331,yes,no,229,Alive
26,management,single,tertiary,3,yes,no,106,Alive
59,management,single,tertiary,7668,no,no,124,Alive
78,unemployed,divorced,primary,55,no,no,143,Alive
33,labourer,married,primary,0,yes,no,227,Alive
38,labourer,divorced,secondary,2998,yes,no,91,Alive
35,unemployed,married,secondary,524,yes,no,484,Alive
30,labourer,single,tertiary,106,yes,no,119,Alive
31,labourer,single,secondary,85,no,no,151,Alive
35,labourer,married,secondary,249,no,no,205,Alive
45,management,married,tertiary,10,no,no,133,Alive
40,management,married,secondary,523,yes,yes,598,Alive
50,labourer,married,secondary,1321,no,no,271,Alive
29,management,single,secondary,-194,yes,no,127,Alive
41,unemployed,single,tertiary,4517,yes,no,137,Alive
44,labourer,married,tertiary,964,no,no,158,Alive
29,unemployed,single,secondary,923,no,no,333,Alive
49,labourer,divorced,secondary,2677,yes,yes,67,Alive
30,management,single,secondary,873,no,no,301,Alive
37,labourer,married,unknown,-1050,yes,no,548,Alive
52,management,divorced,secondary,361,no,yes,147,Alive
30,management,single,tertiary,1466,no,no,111,Alive
40,management,single,secondary,782,yes,no,94,Alive
33,labourer,married,secondary,3576,yes,no,124,Alive
34,unemployed,single,secondary,3,yes,no,301,Alive
33,labourer,married,secondary,-112,yes,no,132,Alive
35,unemployed,married,secondary,759,no,no,556,Alive
54,management,married,tertiary,195,no,yes,47,Alive
32,labourer,married,secondary,15,yes,no,391,Alive
32,labourer,married,tertiary,-1053,yes,no,357,Alive
44,management,married,secondary,488,no,yes,138,Alive
53,labourer,married,secondary,287,no,no,13,Alive
53,management,married,secondary,578,no,no,59,Alive
40,management,single,tertiary,1509,no,no,333,Alive
29,management,single,secondary,3794,no,no,249,Alive
36,labourer,married,primary,4324,yes,no,565,Alive
40,labourer,divorced,secondary,793,yes,no,109,Alive
58,labourer,married,primary,943,yes,no,243,Alive
34,management,married,tertiary,0,yes,yes,129,Alive
60,labourer,married,secondary,19447,yes,no,196,Alive
23,labourer,single,unknown,565,no,no,162,Alive
59,unemployed,married,unknown,1541,no,no,790,Alive
42,labourer,married,tertiary,1079,no,no,61,Alive
50,management,married,tertiary,0,no,no,232,Alive
31,management,single,secondary,1310,yes,no,12,Alive
31,management,single,tertiary,98,no,no,69,Alive
28,management,married,secondary,5,yes,no,121,Alive
56,management,married,primary,0,yes,no,353,Alive
23,labourer,single,secondary,9216,no,no,471,Alive
30,businessman,married,secondary,2551,yes,no,142,Alive
54,labourer,married,secondary,0,no,no,159,Alive
35,labourer,married,secondary,154,yes,no,211,Alive
29,management,married,secondary,-150,yes,no,328,Alive
48,management,married,primary,427,no,no,62,Alive
43,management,single,tertiary,664,yes,no,119,Alive
40,management,single,tertiary,0,no,no,58,Alive
38,businessman,married,secondary,680,yes,no,144,Alive
30,management,married,secondary,4,no,no,7,Alive
60,labourer,married,secondary,196,no,no,583,Alive
31,businessman,divorced,secondary,290,yes,no,230,Alive
28,labourer,single,tertiary,221,yes,no,176,Alive
31,labourer,married,secondary,180,no,no,222,Alive
48,labourer,single,primary,-139,no,no,75,Alive
36,labourer,single,primary,79,no,no,9,Alive
41,management,divorced,tertiary,236,no,no,159,Alive
35,management,single,tertiary,1120,no,no,4,Alive
51,management,divorced,tertiary,-2282,yes,yes,301,Alive
35,labourer,married,secondary,2200,yes,no,14,Alive
51,management,single,unknown,-461,yes,no,33,Alive
56,labourer,married,secondary,385,no,no,210,Alive
59,unemployed,married,secondary,2291,no,yes,127,Alive
27,labourer,married,secondary,54,yes,no,97,Alive
48,labourer,married,secondary,2850,yes,no,107,Alive
24,management,single,secondary,1235,yes,yes,76,Alive
56,management,married,secondary,360,yes,yes,98,Alive
34,management,married,tertiary,1352,no,no,265,Alive
35,labourer,married,secondary,905,no,yes,114,Alive
57,unemployed,married,tertiary,138,no,no,157,Alive
30,labourer,single,secondary,0,yes,no,768,Alive
40,management,divorced,secondary,221,yes,no,154,Alive
48,labourer,married,primary,-254,no,yes,134,Alive
35,management,married,tertiary,1510,yes,no,61,Alive
46,labourer,married,secondary,1757,yes,no,380,Alive
30,labourer,married,primary,0,yes,no,239,Alive
37,labourer,single,secondary,934,yes,no,242,Alive
30,unemployed,married,tertiary,0,yes,no,756,Alive
46,management,married,tertiary,1217,yes,no,236,Alive
43,labourer,divorced,primary,-57,yes,no,221,Alive
40,labourer,single,secondary,82,yes,no,135,Alive
34,unemployed,married,secondary,438,yes,yes,272,Alive
43,management,divorced,secondary,729,yes,no,668,Alive
31,labourer,married,secondary,0,yes,no,224,Alive
37,labourer,married,secondary,374,yes,no,944,Alive
49,unemployed,single,tertiary,-341,no,yes,920,Alive
38,labourer,married,secondary,-367,yes,yes,354,Alive
27,management,single,secondary,592,yes,yes,466,Alive
35,management,divorced,tertiary,457,yes,no,114,Alive
47,unemployed,single,secondary,4819,no,no,144,Alive
56,labourer,married,primary,-85,yes,yes,118,Alive
26,unemployed,single,secondary,467,yes,yes,90,Alive
29,management,single,secondary,-309,yes,yes,215,Alive
53,labourer,married,secondary,21522,no,no,146,Alive
38,labourer,married,primary,467,yes,no,379,Alive
33,labourer,married,tertiary,870,no,yes,545,Alive
30,labourer,single,secondary,-93,yes,no,149,Alive
36,management,married,secondary,75,yes,no,52,Alive
37,labourer,single,secondary,292,no,no,9,Alive
60,labourer,married,secondary,0,no,yes,124,Alive
48,management,married,tertiary,263,yes,no,350,Alive
32,management,married,tertiary,134,no,yes,162,Alive
31,unemployed,single,tertiary,91,no,no,206,Alive
54,management,married,tertiary,0,no,yes,307,Alive
31,unemployed,married,tertiary,229,no,no,184,Alive
31,labourer,married,secondary,892,yes,no,25,Alive
29,labourer,single,secondary,197,yes,no,19,Alive
23,labourer,married,primary,-213,no,no,165,Alive
51,management,married,tertiary,-321,no,no,470,Alive
32,labourer,single,secondary,604,no,no,410,Alive
48,management,married,primary,606,no,no,77,Alive
32,labourer,married,primary,1518,yes,no,35,Alive
44,labourer,married,secondary,192,no,no,232,Alive
35,management,married,tertiary,0,yes,yes,86,Alive
46,labourer,married,secondary,289,no,no,51,Alive
31,management,married,secondary,535,no,no,249,Alive
31,labourer,single,secondary,33,yes,no,214,Alive
36,labourer,married,primary,243,yes,yes,118,Alive
35,labourer,married,tertiary,0,yes,no,312,Alive
35,labourer,married,secondary,1279,yes,no,114,Alive
36,labourer,married,tertiary,1327,no,no,174,Alive
52,labourer,married,tertiary,297,yes,no,62,Alive
27,labourer,single,secondary,740,yes,no,294,Alive
47,labourer,married,secondary,278,yes,no,51,Alive
43,unemployed,married,secondary,553,no,no,125,Alive
41,businessman,married,primary,406,no,no,272,Alive
18,labourer,single,secondary,5,no,no,143,Alive
45,labourer,married,secondary,2071,no,yes,1148,Alive
41,labourer,married,secondary,0,no,no,411,Alive
34,labourer,married,tertiary,932,yes,no,218,Alive
46,labourer,married,secondary,-119,yes,no,151,Alive
38,labourer,married,secondary,381,yes,no,126,Alive
23,labourer,married,secondary,1309,yes,no,349,Alive
73,unemployed,married,primary,542,no,no,107,Alive
41,labourer,married,unknown,30,yes,no,151,Alive
43,management,single,tertiary,0,no,no,155,Alive
51,management,married,tertiary,-15,no,no,212,Alive
45,labourer,married,unknown,318,no,no,63,Alive
47,labourer,divorced,primary,1405,no,no,127,Alive
35,labourer,married,tertiary,5271,yes,no,119,Alive
38,management,divorced,secondary,-51,no,yes,102,Alive
31,management,married,tertiary,3914,no,yes,266,Alive
49,businessman,married,tertiary,4976,yes,no,105,Alive
29,labourer,single,secondary,16,no,no,197,Alive
39,management,married,secondary,1595,yes,no,102,Alive
41,businessman,married,tertiary,306,yes,no,102,Alive
34,labourer,single,secondary,215,no,no,329,Alive
39,management,single,tertiary,0,yes,no,561,Alive
78,unemployed,divorced,unknown,2628,no,no,129,Alive
33,management,married,tertiary,1778,no,no,134,Alive
59,unemployed,married,primary,1423,yes,no,584,Alive
52,management,married,tertiary,659,no,no,517,Alive
35,businessman,married,tertiary,-31,yes,no,171,Alive
43,management,married,secondary,-204,yes,no,163,Alive
43,labourer,single,secondary,1462,no,no,75,Alive
36,labourer,married,secondary,723,yes,no,101,Alive
36,management,single,tertiary,3954,yes,no,432,Alive
45,unemployed,single,secondary,33,no,no,437,Alive
47,management,married,primary,4151,yes,no,114,Alive
38,management,divorced,secondary,0,no,yes,126,Alive
45,businessman,married,tertiary,219,yes,yes,118,Alive
33,labourer,married,tertiary,2728,no,no,295,Alive
38,management,divorced,tertiary,76,no,no,220,Alive
36,labourer,married,tertiary,4388,no,no,52,Alive
38,labourer,married,secondary,-210,yes,no,21,Alive
34,unemployed,married,tertiary,2427,no,no,90,Alive
32,management,single,secondary,45,yes,yes,908,Alive
49,labourer,married,secondary,-74,yes,no,114,Alive
37,management,single,tertiary,2173,no,no,158,Alive
47,labourer,divorced,tertiary,8422,no,no,200,Alive
28,unemployed,married,tertiary,120,yes,yes,130,Alive
29,management,divorced,secondary,1320,yes,yes,489,Alive
30,labourer,single,secondary,245,no,yes,187,Alive
34,management,divorced,primary,9569,yes,no,43,Alive
39,labourer,single,unknown,0,yes,no,130,Alive
26,labourer,married,secondary,2770,yes,no,141,Alive
38,labourer,divorced,secondary,1221,yes,yes,73,Alive
47,management,married,secondary,298,yes,no,183,Alive
61,management,married,secondary,967,no,no,180,Alive
35,labourer,married,secondary,0,no,no,125,Alive
34,management,married,secondary,0,yes,no,30,Alive
34,businessman,married,secondary,1368,yes,no,252,Alive
56,labourer,single,secondary,751,yes,no,43,Alive
47,labourer,married,secondary,2597,yes,no,323,Alive
36,unemployed,married,secondary,-35,no,no,339,Alive
43,labourer,married,secondary,629,no,no,196,Alive
51,management,married,primary,1330,yes,no,415,Alive
40,labourer,single,secondary,277,yes,no,274,Alive
38,labourer,married,tertiary,1018,no,no,325,Alive
34,management,married,tertiary,11,yes,no,654,Alive
47,unemployed,married,tertiary,0,no,no,28,Alive
57,businessman,married,secondary,905,no,no,121,Alive
35,labourer,married,secondary,15474,no,no,89,Alive
45,management,married,tertiary,54,yes,no,107,Alive
55,unemployed,married,secondary,-246,no,yes,305,Alive
54,management,married,secondary,0,no,no,106,Alive
39,labourer,married,primary,1951,yes,no,208,Alive
58,labourer,married,primary,65,no,no,162,Alive
31,management,married,secondary,368,yes,no,414,Alive
35,labourer,married,primary,51,yes,no,593,Alive
45,labourer,married,secondary,3492,yes,yes,46,Alive
44,management,divorced,secondary,21,yes,no,681,Alive
57,labourer,married,primary,8403,no,no,11,Alive
41,labourer,married,secondary,978,no,no,55,Alive
42,labourer,married,secondary,165,yes,no,333,Alive
49,labourer,single,unknown,350,no,no,91,Alive
52,unemployed,divorced,secondary,385,no,yes,96,Alive
57,labourer,married,secondary,2058,yes,no,23,Alive
29,management,single,tertiary,-11,yes,no,164,Alive
34,labourer,single,primary,505,yes,no,351,Alive
36,management,married,tertiary,-547,yes,no,267,Alive
39,management,married,tertiary,562,no,no,303,Alive
53,labourer,divorced,primary,4222,no,no,112,Alive
40,labourer,married,secondary,105,yes,no,161,Alive
38,labourer,single,secondary,0,yes,no,166,Alive
34,management,single,secondary,66,yes,no,237,Alive
40,labourer,married,secondary,0,yes,yes,226,Alive
39,management,married,secondary,13578,yes,no,185,Alive
51,labourer,single,tertiary,11222,yes,no,126,Alive
33,management,married,secondary,1737,no,no,524,Alive
59,management,divorced,tertiary,59,yes,no,273,Alive
30,labourer,single,secondary,54,no,no,194,Alive
61,labourer,married,primary,2282,no,no,1092,Alive
24,management,married,secondary,299,yes,no,209,Alive
36,management,married,tertiary,396,no,no,67,Alive
34,labourer,single,tertiary,184,yes,no,87,Alive
47,labourer,married,primary,475,yes,yes,99,Alive
40,labourer,married,secondary,-496,no,no,22,Alive
46,labourer,divorced,secondary,117,no,no,94,Alive
32,management,married,tertiary,713,yes,no,76,Alive
39,management,married,tertiary,45,no,no,148,Alive
35,management,single,tertiary,1496,yes,no,73,Alive
37,labourer,single,primary,0,no,yes,155,Alive
45,labourer,married,unknown,886,yes,no,75,Alive
38,labourer,married,primary,4592,yes,no,360,Alive
52,labourer,married,secondary,-38,no,no,613,Alive
28,labourer,single,primary,431,yes,no,68,Alive
35,management,single,tertiary,-292,yes,no,166,Alive
45,labourer,married,secondary,2571,no,no,146,Alive
33,management,single,tertiary,191,no,yes,678,Alive
42,labourer,divorced,secondary,1689,yes,no,50,Alive
23,labourer,single,secondary,8494,no,no,158,Alive
49,businessman,divorced,secondary,159,yes,no,95,Alive
52,labourer,married,tertiary,7,no,yes,175,Alive
27,management,single,secondary,35,no,no,255,Alive
34,management,married,secondary,1007,yes,no,240,Alive
31,labourer,married,secondary,106,yes,no,101,Alive
45,management,married,secondary,0,yes,no,108,Alive
32,management,married,secondary,0,no,no,206,Alive
51,labourer,married,primary,216,yes,no,666,Alive
56,management,married,tertiary,746,no,no,193,Alive
44,management,married,secondary,764,yes,no,232,Alive
41,labourer,married,secondary,193,yes,no,130,Alive
54,unemployed,married,tertiary,368,no,no,7,Alive
31,labourer,single,secondary,205,yes,no,342,Alive
25,management,single,secondary,96,yes,no,176,Alive
50,labourer,divorced,secondary,8016,no,no,903,Alive
41,businessman,married,tertiary,221,yes,no,57,Alive
33,unemployed,single,tertiary,157,yes,no,897,Alive
49,labourer,married,primary,4830,yes,no,350,Alive
34,labourer,single,tertiary,1039,no,no,342,Alive
60,unemployed,married,primary,71,no,no,121,Alive
45,management,married,secondary,1214,yes,no,150,Alive
40,unemployed,married,secondary,0,no,no,61,Alive
50,management,divorced,secondary,0,yes,no,174,Alive
27,management,single,secondary,116,yes,no,138,Alive
53,labourer,married,secondary,100,no,no,205,Alive
31,labourer,single,secondary,91,yes,no,111,Alive
24,labourer,single,secondary,-398,yes,no,14,Alive
68,unemployed,married,tertiary,2820,no,no,158,Alive
27,labourer,single,secondary,223,yes,yes,297,Alive
46,management,single,tertiary,2278,no,no,218,Alive
23,labourer,single,secondary,-782,yes,yes,197,Alive
76,unemployed,married,unknown,8919,no,no,231,Alive
48,businessman,married,secondary,104,yes,yes,55,Alive
60,management,married,tertiary,3387,no,no,636,Alive
